transaction_id,anomaly_score
TXN0000001474,0.43732848427314835
TXN0000001475,0.48528540417333604
TXN0000001499,0.3852450448321168
TXN0000001500,0.6547758748123935
TXN0000001523,0.5106683379671562
TXN0000001524,0.37934641992334156
TXN0000001551,0.4512543116372557
TXN0000001552,0.45184389486142085
TXN0000001553,0.38370659715808486
TXN0000001579,0.5061233339861121
TXN0000001580,0.6158479014983879
TXN0000001581,0.43706059511503476
TXN0000001582,0.6253760918446023
TXN0000001602,0.41970608343572063
TXN0000001603,0.389249830712947
TXN0000001604,0.40478838325763306
TXN0000001605,0.3863904701169435
TXN0000001606,0.46286735315647465
TXN0000001607,0.39160176958413534
TXN0000001608,0.384333273941398
TXN0000001609,0.510297577164569
TXN0000001638,0.5394977548841481
TXN0000001639,0.38419004210680335
TXN0000001640,0.3860792167021959
TXN0000001641,0.4866553645350801
TXN0000001642,0.39059547860387817
TXN0000001643,0.4709846342664188
TXN0000001665,0.40005004856115134
TXN0000001666,0.4726280736326021
TXN0000001667,0.48363658437951573
TXN0000001690,0.44878544770412704
TXN0000001691,0.3801266146699329
TXN0000001692,0.3842960216896752
TXN0000001712,0.4054783986897078
TXN0000001713,0.4474946508974496
TXN0000001714,0.4250944124715428
TXN0000001715,0.5144610916286156
TXN0000001716,0.41820929180949207
TXN0000001717,0.41524971375925895
TXN0000001718,0.40502380478903444
TXN0000001739,0.44470927846406166
TXN0000001740,0.4370858310209476
TXN0000001741,0.4361924095091569
TXN0000001742,0.37886403585090195
TXN0000001743,0.448560683842716
TXN0000001761,0.39399877588648496
TXN0000001782,0.3956998630309095
TXN0000001783,0.37950232909041715
TXN0000001784,0.5417182506117624
TXN0000001785,0.5027825345982223
TXN0000001808,0.546541640822697
TXN0000001809,0.44579181081048985
TXN0000001810,0.39975697823670736
TXN0000001811,0.3780758601275715
TXN0000001812,0.5370991027321304
TXN0000001831,0.38681627346375097
TXN0000001832,0.5727923614790651
TXN0000001833,0.4519248512805283
TXN0000001834,0.4736253818215677
TXN0000001857,0.38429069757419076
TXN0000001858,0.37898672868262717
TXN0000001859,0.3809067882791545
TXN0000001860,0.6082131927642864
TXN0000001861,0.47931917910512223
TXN0000001862,0.5069641672675704
TXN0000001863,0.5766514909112727
TXN0000001864,0.4595981999758717
TXN0000001888,0.5961404572743864
TXN0000001889,0.39274223456336316
TXN0000001890,0.4936392870943423
TXN0000001891,0.40663083006447626
TXN0000001892,0.6431932869490532
TXN0000001893,0.3926937485880227
TXN0000001894,0.5313641088248178
TXN0000001917,0.4635362523538244
TXN0000001918,0.378321270722699
TXN0000001919,0.5137949572525495
TXN0000001920,0.6102007762593928
TXN0000001921,0.3776505857542306
TXN0000001922,0.4279681643265887
TXN0000001923,0.4481775857764737
TXN0000001924,0.5152794691722844
TXN0000001925,0.49336246933895805
TXN0000001926,0.38832172912853347
TXN0000001927,0.56043536570761
TXN0000001928,0.3854947457305862
TXN0000001929,0.564711251670115
TXN0000001930,0.5243475192572904
TXN0000001931,0.5453883496958764
TXN0000001932,0.5481450747645301
TXN0000001933,0.3822725633381331
TXN0000001934,0.5355221969597824
TXN0000001935,0.5773498445244327
TXN0000001936,0.5341055453640585
TXN0000001937,0.42010953572526666
TXN0000001938,0.5958139718620293
TXN0000001939,0.4191355825956975
TXN0000001940,0.41900841272803124
TXN0000001941,0.5670301677493125
TXN0000001942,0.5054217742929129
TXN0000001943,0.5213847543937108
TXN0000001944,0.5238297575062894
TXN0000001945,0.49843107004522785
TXN0000001946,0.36398202566459925
TXN0000001947,0.4167417840891153
TXN0000001948,0.36244852094726643
TXN0000001949,0.444643202593735
TXN0000001950,0.49786075984780753
TXN0000001951,0.3617459140950518
TXN0000001952,0.35846911673670906
TXN0000001953,0.5638469832800991
TXN0000001954,0.49418468307097235
TXN0000001955,0.5992836600479456
TXN0000001956,0.4635474063621161
TXN0000001957,0.5028623573713994
TXN0000001958,0.3688561215728615
TXN0000001959,0.4163343769878976
TXN0000001960,0.49293988448503906
TXN0000001961,0.5237876742571574
TXN0000001962,0.5328103914036859
TXN0000001963,0.3661605161687799
TXN0000001964,0.3617674824500735
TXN0000001965,0.3606248680265849
TXN0000001966,0.41019670530949054
TXN0000001988,0.45885253998979547
TXN0000001989,0.3762665380714104
TXN0000001990,0.4668766502812071
TXN0000001991,0.4589483218417659
TXN0000001992,0.4827013646891849
TXN0000002004,0.35275307453294474
TXN0000002005,0.35705175949703616
TXN0000002006,0.4055545416024508
TXN0000002007,0.35450609267195415
TXN0000002008,0.3489667714774782
TXN0000002009,0.41554294966287364
TXN0000002010,0.34619576373991795
TXN0000002011,0.35744784397800505
TXN0000002012,0.3888605205279587
TXN0000002038,0.4085012321315082
TXN0000002039,0.5365569682421367
TXN0000002040,0.407750851463416
TXN0000002041,0.39301307475194724
TXN0000002067,0.5993395419931459
TXN0000002068,0.4324797784918593
TXN0000002069,0.5237788133304805
TXN0000002088,0.44247704670880716
TXN0000002089,0.4384098834937447
TXN0000002090,0.4659493734628934
TXN0000002091,0.3977808402182889
TXN0000002092,0.47499821003637055
TXN0000002093,0.6203578462778216
TXN0000002094,0.5775627912781014
TXN0000002119,0.5960083183125316
TXN0000002120,0.4385674405127714
TXN0000002121,0.5618821358537545
TXN0000002122,0.4430343227147261
TXN0000002123,0.5349248475152633
TXN0000002145,0.3928688228037186
TXN0000002146,0.4567214724447645
TXN0000002173,0.39711039398761494
TXN0000002174,0.39185947755717077
TXN0000002175,0.5279286098053867
TXN0000002176,0.38050828947030413
TXN0000002201,0.41410750108668704
TXN0000002202,0.41778167250189413
TXN0000002203,0.387463376236051
TXN0000002219,0.39398184163242383
TXN0000002220,0.38032489427281213
TXN0000002243,0.4580907435354468
TXN0000002244,0.550132178759325
TXN0000002245,0.534055858367654
TXN0000002268,0.3620300165261998
TXN0000002269,0.3678438251650136
TXN0000002270,0.3657479176942009
TXN0000002271,0.38615485331709115
TXN0000002272,0.42544227484382235
TXN0000002295,0.47079749839098184
TXN0000002296,0.3976999418610186
TXN0000002297,0.428153093092872
TXN0000002323,0.5005447077791504
TXN0000002324,0.40435770564079937
TXN0000002325,0.5639867431401722
TXN0000002353,0.3779467498911114
TXN0000002354,0.4216032217358843
TXN0000002355,0.5169560915169171
TXN0000002356,0.4635445390570356
TXN0000002374,0.4093619323968441
TXN0000002375,0.3956016977725597
TXN0000002376,0.383870691325569
TXN0000002377,0.474815131435885
TXN0000002412,0.4553914615288731
TXN0000002413,0.44852513742446765
TXN0000002414,0.5050981868632826
TXN0000002426,0.36455884292393953
TXN0000002427,0.3495460649496387
TXN0000002428,0.5015375686803966
TXN0000002429,0.5518284748762322
TXN0000002430,0.5727388650301093
TXN0000002431,0.4292230831781174
TXN0000002432,0.43719464392525176
TXN0000002454,0.4440042463325627
TXN0000002455,0.38663696618554805
TXN0000002456,0.4022174737885358
TXN0000002457,0.47312395845196403
TXN0000002458,0.4468103526946059
TXN0000002478,0.4866488674772306
TXN0000002479,0.42594480644540805
TXN0000002506,0.40622339239739974
TXN0000002507,0.39092737416422724
TXN0000002508,0.4148946033889175
TXN0000002509,0.49888445883924215
TXN0000002510,0.3805684726414695
TXN0000002511,0.4571148158323024
TXN0000002512,0.3902519081924052
TXN0000002513,0.5380546564447042
TXN0000002536,0.4950762757937615
TXN0000002537,0.551527143625323
TXN0000002551,0.45542729020980444
TXN0000002552,0.45406324720710334
TXN0000002553,0.504726587694254
TXN0000002554,0.40008434913202523
TXN0000002555,0.3901656399852824
TXN0000002581,0.4704116528743927
TXN0000002582,0.3961491437239426
TXN0000002603,0.4285546066638096
TXN0000002604,0.4837144988949085
TXN0000002605,0.38182538381500236
TXN0000002606,0.38388142332302955
TXN0000002607,0.44454059960273157
TXN0000002634,0.39916576416480254
TXN0000002635,0.3788600902457736
TXN0000002636,0.45787006940921315
TXN0000002637,0.3863738308085498
TXN0000002638,0.45386682837125536
TXN0000002639,0.3943625658876332
TXN0000002665,0.46976955294737344
TXN0000002666,0.43788370703264007
TXN0000002667,0.411539412280072
TXN0000002673,0.41177803130991536
TXN0000002674,0.4472812269406719
TXN0000002675,0.35763855340359274
TXN0000002676,0.46936206309005496
TXN0000002677,0.5807008268041952
TXN0000002678,0.38107011062943513
TXN0000002679,0.3793904298524811
TXN0000002680,0.44127817422756643
TXN0000002681,0.3761369198058313
TXN0000002682,0.4659403663299634
TXN0000002683,0.4806366958034346
TXN0000002684,0.4339810837746886
TXN0000002685,0.3727703548989608
TXN0000002686,0.4949984914359503
TXN0000002687,0.4734683838601244
TXN0000002688,0.5517588620449976
TXN0000002689,0.4577468113271971
TXN0000002690,0.36615114047258085
TXN0000002712,0.3922492444119941
TXN0000002713,0.4965535472308961
TXN0000002714,0.45456100844565817
TXN0000002715,0.46681632267191
TXN0000002716,0.4533294458895012
TXN0000002717,0.48709569934285596
TXN0000002734,0.44636157828557993
TXN0000002735,0.4028056983421083
TXN0000002736,0.48203249676688237
TXN0000002737,0.3858821838196783
TXN0000002761,0.46592133443741784
TXN0000002783,0.39210271221933685
TXN0000002784,0.4579382958348736
TXN0000002785,0.6621855056568761
TXN0000002786,0.4670190024479882
TXN0000002787,0.4160325891093066
TXN0000002788,0.45630441781100933
TXN0000002789,0.47228571452064616
TXN0000002790,0.5132689653784501
TXN0000002791,0.5108378819763133
TXN0000002792,0.4459360472898167
TXN0000002793,0.369037596833904
TXN0000002794,0.474154835365762
TXN0000002795,0.49144579937610816
TXN0000002796,0.387273540461043
TXN0000002797,0.45501326483357923
TXN0000002798,0.4843805330964203
TXN0000002799,0.40705565813751743
TXN0000002800,0.3592507575791819
TXN0000002801,0.4776165888742979
TXN0000002802,0.5055473130724994
TXN0000002803,0.46994083523559993
TXN0000002804,0.3600432426307284
TXN0000002805,0.4987084969751551
TXN0000002806,0.4649031342416095
TXN0000002807,0.5812839803383028
TXN0000002808,0.36619139385640376
TXN0000002833,0.5486315250187545
TXN0000002834,0.47115213344444334
TXN0000002835,0.43788247677126924
TXN0000002836,0.3975064119211935
TXN0000002837,0.39906349438179545
TXN0000002860,0.5901324348297216
TXN0000002861,0.5156934186829862
TXN0000002862,0.5887552017309301
TXN0000002863,0.4717199607489114
TXN0000002864,0.457492303448769
TXN0000002865,0.5348247051397642
TXN0000002899,0.4093008834296326
TXN0000002900,0.39473540106825317
TXN0000002901,0.4082103957418496
TXN0000002932,0.40014434137676164
TXN0000002933,0.4439376620515966
TXN0000002934,0.499950939363043
TXN0000002955,0.5450981571122897
TXN0000002956,0.5488953489858924
TXN0000002957,0.47722603018377635
TXN0000002958,0.41173990433261076
TXN0000002959,0.3992160496124216
TXN0000002982,0.41578972875701575
TXN0000002983,0.45731505387330235
TXN0000002984,0.39665297931087246
TXN0000002985,0.5328416264369237
TXN0000003004,0.38288836054903336
TXN0000003005,0.3853166908998225
TXN0000003006,0.3791124458471258
TXN0000003007,0.3848982808371185
TXN0000003008,0.40904972734159406
TXN0000003009,0.4575902802647748
TXN0000003010,0.3817177409195065
TXN0000003011,0.3795967961147382
TXN0000003028,0.4437166941412535
TXN0000003029,0.5948005860038759
TXN0000003030,0.4402973598720345
TXN0000003031,0.5040827422666454
TXN0000003032,0.4101671072218628
TXN0000003033,0.3769612963148529
TXN0000003034,0.3783795721272166
TXN0000003069,0.3962522727689194
TXN0000003070,0.4124238561897681
TXN0000003071,0.4049764877287131
TXN0000003072,0.524441949592133
TXN0000003073,0.49831137830376515
TXN0000003074,0.4878774639636334
TXN0000003106,0.494267236720465
TXN0000003107,0.41037161950694395
TXN0000003108,0.4192575243249748
TXN0000003109,0.4651857976030649
TXN0000003110,0.4042993175646834
TXN0000003135,0.4688112202199117
TXN0000003136,0.5427407767289635
TXN0000003137,0.5079649859649388
TXN0000003138,0.44499184495810185
TXN0000003139,0.43245626130743037
TXN0000003140,0.43544588118581234
TXN0000003160,0.48239399196822386
TXN0000003161,0.4459258312904302
TXN0000003162,0.40265090306971146
TXN0000003179,0.35020443298980347
TXN0000003180,0.6454586114174611
TXN0000003181,0.36594401362853385
TXN0000003182,0.5254137012232293
TXN0000003183,0.3566697634103821
TXN0000003184,0.42768777662889995
TXN0000003185,0.41419418554660004
TXN0000003186,0.3910401453345107
TXN0000003187,0.45351826535582906
TXN0000003188,0.45879684958303146
TXN0000003189,0.5712119249745605
TXN0000003190,0.3533704142385997
TXN0000003213,0.44460018324426875
TXN0000003214,0.5717405454291277
TXN0000003230,0.47778253580952096
TXN0000003231,0.429988130655807
TXN0000003232,0.3521650023575704
TXN0000003233,0.517348995779854
TXN0000003234,0.5063020792648413
TXN0000003235,0.44228765497263783
TXN0000003236,0.45253248178377137
TXN0000003257,0.4488222751901659
TXN0000003258,0.5860081859946891
TXN0000003284,0.38664026405593377
TXN0000003285,0.3861795235857606
TXN0000003286,0.48144897353766875
TXN0000003287,0.5218701188124041
TXN0000003303,0.38143681183530276
TXN0000003304,0.37950232909041715
TXN0000003323,0.40771121883860106
TXN0000003324,0.39813462115186177
TXN0000003354,0.46711866874408203
TXN0000003355,0.599758931904633
TXN0000003356,0.4452681844000016
TXN0000003357,0.446159122363931
TXN0000003358,0.46589431392090763
TXN0000003374,0.4679715935349377
TXN0000003375,0.46782741675319134
TXN0000003376,0.3776364443483938
TXN0000003377,0.38607443267478103
TXN0000003392,0.4586980931921314
TXN0000003393,0.5748611150060507
TXN0000003394,0.39513396762587616
TXN0000003395,0.3959987594857642
TXN0000003418,0.4784693218033371
TXN0000003419,0.37696887901058357
TXN0000003420,0.3865376397525605
TXN0000003445,0.3803546968797277
TXN0000003446,0.45180987663738903
TXN0000003447,0.4682930410922905
TXN0000003448,0.3853749718575119
TXN0000003470,0.3812712283158284
TXN0000003471,0.38184969717182504
TXN0000003472,0.38519232795790165
TXN0000003473,0.3838333471054567
TXN0000003474,0.3840092247077655
TXN0000003475,0.4405711680345727
TXN0000003476,0.5180832702531915
TXN0000003477,0.40721304531995145
TXN0000003478,0.3945718132202045
TXN0000003494,0.43319164508416275
TXN0000003495,0.472737535813008
TXN0000003524,0.5398484924337196
TXN0000003525,0.500393865419999
TXN0000003526,0.39415993166104574
TXN0000003527,0.40591712733769775
TXN0000003528,0.38507985497813113
TXN0000003529,0.5298483657710189
TXN0000003530,0.4475817013787082
TXN0000003548,0.42421723384740107
TXN0000003549,0.5354623261580533
TXN0000003550,0.4091492122434163
TXN0000003551,0.4944406008245977
TXN0000003552,0.47098657112990583
TXN0000003553,0.5023077962842037
TXN0000003554,0.42035728864526956
TXN0000003580,0.4534298738054024
TXN0000003581,0.46133887527733247
TXN0000003582,0.5164867718313289
TXN0000003583,0.5919415936324522
TXN0000003584,0.4605996389758854
TXN0000003585,0.47174093385945126
TXN0000003586,0.5128710228742654
TXN0000003606,0.3852645688635388
TXN0000003607,0.46361330596008793
TXN0000003608,0.41950227497869974
TXN0000003631,0.40273447268693885
TXN0000003632,0.5265953739374728
TXN0000003633,0.4155995051088224
TXN0000003634,0.3900257142846998
TXN0000003635,0.3928173076294662
TXN0000003636,0.39996410605993327
TXN0000003637,0.5204769967119245
TXN0000003638,0.4594235877353675
TXN0000003665,0.46631815282686295
TXN0000003666,0.5375490488252866
TXN0000003690,0.39838635770421116
TXN0000003691,0.39908841437730413
TXN0000003692,0.4498118932640272
TXN0000003707,0.43680918103046495
TXN0000003708,0.3640893495638192
TXN0000003709,0.3529141470085168
TXN0000003710,0.3568737385727184
TXN0000003711,0.44771038445976563
TXN0000003712,0.4357082858753569
TXN0000003713,0.48383402529503483
TXN0000003714,0.4531997057799899
TXN0000003715,0.4371838922558791
TXN0000003741,0.3816141797554439
TXN0000003757,0.4584079073937097
TXN0000003758,0.4447597806604862
TXN0000003759,0.4319070456215454
TXN0000003786,0.4505342689795157
TXN0000003787,0.5667921707061591
TXN0000003788,0.5525768510939231
TXN0000003789,0.40063198160289276
TXN0000003790,0.5618206429701241
TXN0000003802,0.5460061815088886
TXN0000003803,0.4014084799676969
TXN0000003830,0.46191311089231357
TXN0000003831,0.4213427377483875
TXN0000003832,0.3848595791815916
TXN0000003833,0.5432721962823729
TXN0000003834,0.44078012788098214
TXN0000003860,0.5064529536454292
TXN0000003861,0.4772201321336617
TXN0000003862,0.44665485472505007
TXN0000003863,0.5779582609361181
TXN0000003864,0.43534519271805555
TXN0000003865,0.4647859923150983
TXN0000003884,0.4191821015982179
TXN0000003885,0.4011816524936588
TXN0000003886,0.4448131788703317
TXN0000003911,0.435957918414477
TXN0000003912,0.6056814907728008
TXN0000003913,0.3893138746169432
TXN0000003933,0.3840227590177396
TXN0000003934,0.5551201542386792
TXN0000003954,0.38947545087389784
TXN0000003955,0.37999509454618335
TXN0000003956,0.467530894290261
TXN0000003957,0.38481822460863974
TXN0000003958,0.44124180800177404
TXN0000003973,0.5066124414551084
TXN0000003974,0.44326040793111066
TXN0000003998,0.523741291259258
TXN0000003999,0.39916576416480254
TXN0000004000,0.3800580684069052
TXN0000004029,0.37995794679803524
TXN0000004030,0.463367602207722
TXN0000004031,0.48844336184782444
TXN0000004032,0.40903907788100674
TXN0000004033,0.5355515157825687
TXN0000004034,0.39809028802399427
TXN0000004050,0.3815049079101129
TXN0000004051,0.3993054466224768
TXN0000004052,0.5274113443484931
TXN0000004078,0.5054179513960162
TXN0000004079,0.3839231629001313
TXN0000004080,0.4473350330603396
TXN0000004081,0.5584930982008114
TXN0000004108,0.4680515553911373
TXN0000004109,0.48514268800676585
TXN0000004110,0.47775263312092847
TXN0000004139,0.4292105200569225
TXN0000004140,0.5766703001643079
TXN0000004141,0.46357880700430076
TXN0000004168,0.4296026069549245
TXN0000004169,0.3882926881582538
TXN0000004170,0.3858498140589536
TXN0000004171,0.3873901401498557
TXN0000004172,0.4079824050368718
TXN0000004191,0.44167919691611
TXN0000004192,0.45157261796826526
TXN0000004193,0.39149031795718126
TXN0000004194,0.5917099361280762
TXN0000004195,0.42703399040725476
TXN0000004196,0.557605211488557
TXN0000004216,0.45541090894065034
TXN0000004217,0.5919982562685555
TXN0000004218,0.6441660368446805
TXN0000004219,0.5449983414173267
TXN0000004220,0.5495043054497499
TXN0000004221,0.5216839591422266
